,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
1602,sz002332,仙琚制药,生物制药,浙江,134.49,46760.44,61080.8,337870.44,195877.22,94205.15,118396.8,1.94,0.022,3.53,3.39,20100112
1603,sh601199,江南水务,水务,江苏,40.97,93520.0,93520.0,436508.94,236727.95,132340.45,85757.96,0.92,0.049,2.5,3.18,20110317
1604,sh603729,龙韵股份,广告包装,上海,0.0,3610.0,6667.0,111453.8,95918.5,7922.96,45691.78,6.85,0.064,14.57,5.59,20150324
1605,sh601918,*ST新集,煤炭开采,安徽,0.0,259054.19,259054.19,3082059.5,259244.55,1221500.75,178790.84,0.69,0.008,1.66,2.33,20071219
1606,sh601216,君正集团,化工原料,内蒙,28.35,368640.0,421900.88,2029744.0,622398.63,784877.31,444534.44,1.05,0.068,2.96,2.61,20110222
1607,sh600871,石化油服,石油开采,北京,0.0,178333.31,1414266.13,7903941.5,4426738.0,2990729.0,889421.63,0.63,0.119,1.63,2.37,19950411
1608,sz300124,汇川技术,电器仪表,深圳,54.58,124658.92,159060.02,598846.63,467498.69,60127.63,154727.48,0.97,0.088,2.65,7.24,20100928
1609,sz000419,通程控股,百货,湖南,30.87,54329.0,54358.26,362060.28,174332.77,104684.46,41739.53,0.77,0.062,3.45,2.21,19960816
1610,sh600381,ST春天,医疗保健,青海,84.84,19892.58,68831.39,203995.3,170187.44,9167.37,13316.07,0.19,0.033,2.58,4.35,20010508
1611,sh600360,华微电子,半导体,吉林,237.37,73808.0,73808.0,359946.88,196056.52,121545.22,49220.69,0.67,0.012,2.72,4.13,20010316
1612,sh600685,中船防务,船舶,广东,11319.79,54933.58,141350.64,5102589.5,3652689.5,1043482.81,686777.56,4.86,0.001,7.3,4.54,19931028
1613,sz000030,富奥股份,汽车配件,吉林,14.98,124723.36,129325.14,827735.75,381816.88,172522.5,52591.95,0.41,0.121,3.75,1.94,19930929
1614,sz002163,中航三鑫,装修装饰,深圳,0.0,74215.53,80355.0,655348.19,262941.28,145247.63,58584.05,0.73,0.004,0.9,7.93,20070823
1615,sz000862,银星能源,新型电力,宁夏,0.0,33435.92,54163.3,917352.81,117359.22,780160.88,167869.06,3.1,0.146,2.76,2.56,19980915
1616,sz300315,掌趣科技,互联网,北京,32.86,182031.45,277388.38,924930.88,205084.31,10794.61,408409.88,1.47,0.08,2.92,3.59,20120511
1617,sz300115,长盈精密,元器件,深圳,33.94,89309.85,89626.29,529062.44,279110.28,182239.44,153122.91,1.71,0.153,3.86,5.4,20100902
1618,sh601058,赛轮金宇,汽车配件,山东,20.85,221651.92,229393.7,1307795.13,558649.69,570251.19,228893.16,1.0,0.041,1.91,1.81,20110630
1619,sz300246,宝莱特,医疗保健,广东,89.03,10722.13,14608.79,61895.21,42530.82,8624.28,11529.01,0.79,0.097,3.03,11.34,20110719
1620,sh600243,青海华鼎,机床制造,青海,0.0,23685.0,43885.0,296361.72,195069.05,65254.93,124394.57,2.83,0.05,4.07,2.51,20001120
1621,sh600527,江南高纤,化纤,江苏,606.28,80208.93,80208.93,176388.52,101041.75,59044.61,12842.05,0.16,0.003,2.09,3.24,20031127
1622,sz002511,中顺洁柔,造纸,广东,46.52,48358.89,50552.39,455313.0,206928.38,224618.84,133482.44,2.64,0.09,4.93,3.4,20101125
1623,sz300015,爱尔眼科,医疗保健,湖南,77.93,78700.86,100717.93,338758.75,135912.06,63432.53,15857.86,0.16,0.118,2.56,14.36,20091030
1624,sz000686,东北证券,证券,吉林,19.39,209047.84,234045.3,6934539.0,0.0,72462.21,271575.84,1.16,0.2,5.93,2.24,19970227
1625,sz000585,东北电气,电气设备,辽宁,0.0,60942.1,87337.0,46406.51,26925.35,5705.95,88342.24,1.01,0.005,0.33,19.73,19951213
1626,sz000609,绵世股份,区域地产,北京,164.98,27408.39,29809.55,177722.69,134522.22,4741.58,1206.2,0.04,0.02,4.38,2.98,19961010
1627,sz002055,得润电子,元器件,深圳,168.34,40269.62,45051.21,549936.69,359451.25,85930.82,63350.16,1.41,0.048,3.8,8.56,20060725
1628,sh600127,金健米业,农业综合,湖南,154.93,54445.96,64178.32,140217.91,69231.78,51632.93,46598.44,0.73,0.01,1.15,5.61,19980506
1629,sh600415,小商品城,商品城,浙江,41.1,544321.44,544321.44,2837528.0,1258407.5,552923.19,146848.05,0.27,0.039,1.76,3.61,20020509
1630,sz000422,湖北宜化,农药化肥,湖北,106.73,89781.29,89786.67,4098662.0,1422630.63,1910812.25,176477.3,1.97,0.015,7.93,0.8,19960815
1631,sh600068,葛洲坝,建筑施工,湖北,11.23,414857.63,460477.75,12858866.0,7949247.0,1166891.75,751917.69,1.63,0.14,4.49,1.4,19970526
1632,sh601519,大智慧,软件服务,上海,0.0,198770.0,198770.0,279515.03,184191.97,10790.58,107622.85,0.54,0.085,1.24,7.49,20110128
1633,sh601288,XD农业银,银行,北京,4.6,29405530.0,32479412.0,1841346944.0,0.0,15303101.0,9877300.0,0.3,0.16,3.64,0.85,20100715
1634,sh601766,中国中车,运输设备,北京,31.75,2291769.25,2728875.75,31866278.0,20733660.0,5271285.5,2996710.25,1.1,0.073,3.62,2.56,20080818
1635,sz002022,科华生物,生物制药,上海,49.26,38012.64,51256.92,215000.13,136705.92,29986.52,29159.1,0.57,0.109,3.39,6.34,20040721
1636,sz000521,美菱电器,家用电器,安徽,21.65,59190.98,76373.92,989636.81,760731.88,127998.17,142922.56,1.87,0.07,4.49,1.36,19931018
1637,sh600865,百大集团,百货,浙江,39.17,37624.03,37624.03,176427.36,62843.98,15969.85,23346.42,0.62,0.078,4.01,3.03,19940809
1638,sh603669,灵康药业,化学制药,西藏,74.37,8645.0,26000.0,131165.31,91370.34,27340.21,64725.1,2.49,0.101,4.41,6.84,20150528
1639,sh601211,国泰君安,证券,上海,14.5,477400.94,762500.0,43331412.0,0.0,289990.84,2929987.75,3.84,0.29,12.64,1.43,20150626
1640,sz000717,*ST韶钢,钢加工,广东,0.0,166952.44,241952.44,1634295.38,268286.5,993289.31,322707.78,1.33,0.096,0.05,58.43,19970508
1641,sz002420,毅昌股份,塑料,广东,0.0,38724.5,40100.0,406789.34,274514.59,89795.95,80793.75,2.01,0.027,4.07,2.19,20100601
1642,sz002342,巨力索具,机械基件,河北,128.16,82293.09,96000.0,391110.13,189376.27,145266.41,67769.74,0.71,0.012,2.52,2.36,20100126
1643,sh600375,*ST星马,汽车整车,安徽,0.0,55574.05,55574.05,904495.81,421319.31,304500.88,266488.34,4.8,0.028,4.68,1.26,20030401
1644,sh600389,江山股份,农药化肥,江苏,149.24,29700.0,29700.0,412832.63,203940.27,163436.52,21455.31,0.72,0.024,4.37,3.31,20010110
1645,sz300398,飞凯材料,染料涂料,上海,113.55,3599.76,10400.0,109347.67,53462.76,31183.83,29300.68,2.82,0.165,7.22,10.39,20141009
1646,sh600638,新黄浦,区域地产,上海,65.38,56116.39,56116.39,1011602.31,776853.31,1008.64,102758.4,1.83,0.054,6.48,2.17,19930326
1647,sh600177,雅戈尔,服饰,浙江,3.64,222661.17,255817.67,6354482.0,2596013.5,383393.13,26873.9,0.11,1.1,9.02,1.55,19981119
1648,sh600744,华银电力,火力发电,湖南,122.25,47438.44,178112.42,1868438.63,330887.94,1200795.63,488819.25,2.74,0.011,2.23,2.49,19960905
1649,sz002305,南国置业,区域地产,湖北,635.57,119111.35,173152.23,1878515.63,1868644.75,3098.3,1767.7,0.01,0.002,2.01,2.75,20091106
1650,sh600313,农发种业,种植业,北京,453.64,91821.81,108219.86,394901.06,230459.05,72879.61,112251.22,1.04,0.003,1.61,3.42,20010119
1651,sz000616,海航投资,全国地产,辽宁,0.0,143021.31,143023.44,901994.69,690837.88,8833.23,20155.42,0.14,0.003,3.08,1.78,19961108
1652,sz000682,东方电子,电气设备,山东,229.38,97802.34,97816.32,328554.78,238920.3,47441.23,34693.59,0.35,0.006,1.55,3.47,19970121
1653,sz000338,潍柴动力,汽车配件,山东,18.05,220583.38,399861.94,11973967.0,6159722.5,2393718.25,2510.5,0.01,0.111,8.0,1.0,20070430
1654,sz000038,深大通,区域地产,深圳,132.53,3773.13,32673.58,366922.09,126736.11,6690.75,189052.41,5.79,0.22,11.01,5.24,19940808
1655,sz000514,渝 开 发,区域地产,重庆,0.0,84377.06,84377.09,728028.94,500370.41,153131.06,118617.51,1.41,0.006,3.3,2.38,19930712
1656,sz002367,康力电梯,运输设备,江苏,31.07,45995.42,73860.02,416947.53,243104.41,106963.07,34976.78,0.47,0.126,3.3,4.77,20100312
1657,sh600108,亚盛集团,农业综合,甘肃,188.83,194691.52,194691.52,756995.63,329359.69,141245.59,53895.9,0.28,0.007,2.41,2.17,19970818
1658,sh600444,国机通用,塑料,安徽,0.0,10500.0,14642.19,81393.4,53422.41,24288.63,40221.51,2.75,0.052,2.18,9.57,20040219
1659,sh600537,亿晶光电,半导体,浙江,24.64,117635.92,117635.92,681298.06,342910.5,294685.97,113567.92,0.97,0.079,2.42,3.24,20030123
1660,sz300355,蒙草生态,环境保护,内蒙,0.0,54442.71,93753.82,436413.91,342764.31,24684.06,96416.3,1.03,0.021,2.17,3.59,20120927
1661,sz300347,泰格医药,医疗保健,浙江,83.66,29531.82,47130.1,206548.17,107439.17,18305.85,61187.61,1.3,0.085,3.19,8.95,20120817
1662,sz002543,万和电气,家用电器,广东,18.75,29980.83,44000.0,439708.16,296449.0,79557.36,124897.3,2.84,0.242,6.65,2.73,20110128
1663,sz300199,翰宇药业,化学制药,深圳,77.82,55943.28,89001.63,366079.31,105958.86,83069.46,99595.53,1.12,0.066,3.05,6.72,20110407
1664,sz002458,益生股份,农业综合,山东,47.91,14550.2,33471.42,194121.59,45479.73,83564.3,98027.85,2.93,0.27,2.96,16.42,20100810
1665,sz002473,圣莱达,家用电器,浙江,0.0,15500.0,16000.0,46047.8,26613.61,10417.21,22195.42,1.39,0.039,2.42,9.45,20100910
1666,sz300264,佳创视讯,通信设备,深圳,0.0,31904.83,41310.0,64139.1,54399.45,1427.35,28008.55,0.68,0.015,1.46,8.7,20110916
1667,sz002579,中京电子,元器件,广东,15.01,35046.0,35046.0,134006.02,57578.98,62597.26,14640.12,0.42,0.253,2.11,7.19,20110506
1668,sh600279,重庆港九,港口,重庆,67.08,69295.85,69295.85,746159.69,174121.09,367545.88,233895.34,3.38,0.028,4.65,1.61,20000731
1669,sz000631,顺发恒业,区域地产,吉林,62.74,216629.63,243251.92,1271844.5,1111384.75,1219.1,21622.92,0.09,0.02,1.76,2.84,19961122
1670,sh600074,保千里,电脑设备,江苏,62.61,89598.13,230580.0,352386.88,277559.44,20054.75,116274.77,0.5,0.06,0.7,21.36,19970623
1671,sz002344,海宁皮城,商品城,浙江,19.41,110587.31,112000.0,1087736.63,385892.0,37974.12,30973.24,0.28,0.128,4.47,2.23,20100126
1672,sz000807,云铝股份,铝,云南,0.0,172183.2,189861.17,2836788.75,691984.44,1598334.13,365033.84,1.92,0.022,2.95,2.52,19980408
1673,sh600835,上海机电,运输设备,上海,23.04,80650.42,102273.92,3044859.75,2571503.0,148620.98,204437.11,2.0,0.214,8.13,2.43,19940224
1674,sz300266,兴源环境,机械基件,浙江,133.41,40191.78,50856.01,430676.56,225512.59,45860.46,138193.86,2.72,0.079,4.55,9.24,20110927
1675,sh601808,中海油服,石油开采,天津,0.0,296046.81,477159.19,9050221.0,2478642.5,5291991.5,1237173.88,2.59,0.194,9.59,1.29,20070928
1676,sh600568,中珠医疗,区域地产,湖北,90.26,50660.44,63736.85,660697.94,368661.66,52104.96,310830.19,4.88,0.05,6.85,2.52,20010518
1677,sz000793,华闻传媒,出版业,海南,28.4,182749.75,201736.59,1269803.63,543807.38,125372.31,350384.69,1.74,0.087,4.43,2.23,19970729
1678,sz000985,大庆华科,化工原料,黑龙江,1069.47,12963.95,12963.95,61181.43,12864.62,41564.35,25894.61,2.0,0.006,3.73,6.59,20000726
1679,sh600789,鲁抗医药,化学制药,山东,339.68,58157.55,58157.55,402517.03,185362.88,152334.06,107947.65,1.86,0.007,3.12,3.14,19970226
1680,sh600401,海润光伏,半导体,江苏,229.53,472493.5,472493.5,1650209.5,646831.19,597119.0,125456.07,0.27,0.003,1.05,2.31,20030924
1681,sz000989,九 芝 堂,中成药,湖南,40.19,24622.1,86935.42,459714.75,252854.3,122784.96,187659.19,2.16,0.151,4.51,5.38,20000628
1682,sh600249,两面针,日用化工,广西,0.0,45000.0,55000.0,384296.81,132972.75,128310.61,85739.86,1.56,0.083,3.74,1.93,20040130
1683,sz000951,中国重汽,汽车整车,山东,45.18,67084.28,67108.07,1725967.75,1503324.25,154734.41,68408.81,1.02,0.053,6.84,1.4,19991125
1684,sh600583,海油工程,石油开采,天津,7.2,404901.41,442135.47,3033322.75,1389791.5,1202840.75,424794.06,0.96,0.246,5.44,1.3,20020205
1685,sh600062,华润双鹤,化学制药,北京,18.48,57169.58,72447.06,785164.13,387907.63,234376.8,65991.21,0.91,0.252,8.68,2.14,19970522
1686,sz300024,机器人,专用机械,辽宁,184.4,139442.25,156023.95,657642.94,523785.31,47329.01,321768.75,2.06,0.035,3.38,7.57,20091030
1687,sh600448,华纺股份,纺织,山东,243.42,39939.37,42236.41,247378.72,130167.26,62206.65,65484.18,1.55,0.007,1.99,3.49,20010903
1688,sz000880,潍柴重机,机械基件,山东,143.82,13513.5,27610.05,338170.5,122926.4,134377.75,58911.36,2.13,0.024,4.68,2.97,19980402
1689,sz002782,可立克,电气设备,深圳,199.89,10650.0,42600.0,98555.86,68439.84,22259.2,31508.19,0.74,0.043,1.86,18.57,20151222
1690,sh600558,大西洋,钢加工,四川,87.02,82872.46,89760.47,273835.66,140191.75,44186.35,74716.15,0.83,0.013,2.05,2.25,20010227
1691,sz300175,朗源股份,食品,山东,215.75,46479.35,47080.0,141964.59,90860.68,22140.65,7043.56,0.15,0.011,1.88,4.9,20110215
1692,sh603806,福斯特,塑料,浙江,33.25,9021.0,40200.0,492942.41,416663.72,45421.81,151183.09,3.76,0.397,11.02,4.8,20140905
1693,sh600322,天房发展,区域地产,天津,378.94,110570.0,110570.0,2607563.5,2446664.25,11315.07,220524.2,1.99,0.003,4.11,1.11,20010910
1694,sz000900,现代投资,路桥,湖南,14.24,101042.22,101188.54,2072137.63,671182.75,273211.34,97130.86,0.96,0.121,6.99,0.98,19990128
1695,sz002377,国创高新,石油加工,湖北,0.0,43157.12,43814.0,177137.75,108540.82,13777.65,17516.67,0.4,0.026,1.74,5.27,20100323
1696,sh600727,鲁北化工,农药化肥,山东,167.02,35092.66,35098.66,137128.25,54182.69,74615.96,87415.96,2.49,0.014,3.02,3.01,19960702
1697,sh600828,XD茂业商,百货,四川,16.77,56981.73,173198.25,887514.69,272006.78,153051.63,33173.8,0.19,0.102,1.64,4.16,19940224
1698,sz002109,*ST兴化,化工原料,陕西,0.0,35840.0,35840.0,178610.8,37378.15,132824.44,19684.25,0.55,0.082,2.78,2.44,20070126
1699,sh600985,雷鸣科化,化工原料,安徽,50.26,26285.47,26285.47,196642.36,66674.6,41677.71,43458.93,1.65,0.056,4.47,2.52,20040428
1700,sh600020,中原高速,路桥,河南,15.55,224737.19,224737.19,4843541.0,495633.25,1747377.25,174895.22,0.78,0.072,5.46,0.82,20030808
1701,sh600061,国投安信,证券,上海,25.6,196236.5,369415.16,12818220.0,10927253.0,22506.42,1665300.5,4.51,0.175,7.13,2.51,19970519
1702,sh600000,浦发银行,银行,上海,6.04,2051881.88,2161828.0,522798016.0,0.0,2007400.0,7664300.0,3.55,0.644,15.89,0.98,19991110
1703,sh600143,金发科技,塑料,广东,17.15,256000.0,256000.0,1572307.5,872412.0,377360.66,280908.31,1.1,0.097,3.35,1.99,20040623
1704,sh603338,浙江鼎力,专用机械,浙江,68.88,4622.5,16250.0,120490.01,82286.15,21377.22,38886.46,2.39,0.177,5.82,8.39,20150325
1705,sz002701,奥瑞金,广告包装,北京,16.77,152225.77,235522.56,1168606.13,441478.94,287009.16,104442.86,0.44,0.131,1.98,4.44,20121011
1706,sz300506,名家汇,建筑施工,深圳,166.13,3000.0,12000.0,83252.4,69944.49,1913.43,20517.55,1.71,0.11,4.26,12.88,20160324
1707,sz300455,康拓红外,运输设备,北京,138.49,8722.0,28000.0,73529.85,61603.94,9311.05,21968.55,0.78,0.04,2.15,10.16,20150515
1708,sh600345,长江通信,通信设备,湖北,84.89,19800.0,19800.0,167021.75,70953.42,4910.27,39414.35,1.99,0.064,6.37,3.44,20001222
1709,sz000554,泰山石油,石油贸易,山东,10132.32,36264.96,48079.32,104118.68,10988.6,43863.18,18721.27,0.39,0.0,1.89,4.62,19931215
1710,sh600601,方正科技,电脑设备,上海,0.0,219489.13,219489.13,927496.88,426910.69,316569.63,14491.63,0.07,0.025,1.64,2.67,19901219
1711,sz002677,浙江美大,家用电器,浙江,61.05,60400.0,64000.0,119036.8,76678.61,34761.89,27237.0,0.43,0.045,1.68,6.52,20120525
1712,sz000837,秦川机床,机床制造,陕西,0.0,48149.48,69337.09,682398.63,409030.56,198072.16,144793.63,2.09,0.043,3.98,2.19,19980928
1713,sh600886,国投电力,水力发电,北京,8.88,678602.31,678602.31,18738946.0,1090329.0,12404401.0,646940.75,0.95,0.183,4.1,1.59,19960118
1714,sh600292,远达环保,环境保护,重庆,41.39,78081.68,78081.68,841374.81,366412.03,364927.0,297845.66,3.81,0.078,6.25,2.08,20001101
1715,sz300383,光环新网,电信运营,北京,110.31,35179.57,72317.57,614086.81,62207.53,218488.95,1097.31,0.02,0.083,1.51,24.34,20140129
1716,sz002225,濮耐股份,其他建材,河南,49.44,58566.98,88086.82,523382.19,373855.84,70120.67,96857.13,1.1,0.033,2.95,2.19,20080425
1717,sh600162,香江控股,全国地产,深圳,24.61,115171.89,239468.64,1684778.38,1414783.0,53219.25,205006.61,0.86,0.044,1.89,2.27,19980609
1718,sz002641,永高股份,塑料,浙江,70.92,67652.7,86400.0,411824.59,192121.13,154998.25,72412.4,0.84,0.03,2.77,3.09,20111208
1719,sh603223,恒通股份,公路,山东,82.8,7900.0,12000.0,89909.35,32671.1,37584.39,28106.4,2.34,0.097,4.97,6.47,20150630
1720,sh600680,上海普天,通信设备,上海,0.0,25742.52,38222.53,319251.47,172019.13,10764.92,86835.21,2.27,0.011,3.32,12.88,19931018
1721,sz300118,东方日升,半导体,浙江,9.18,44288.98,67459.39,973726.31,650698.38,158307.27,230456.67,3.42,0.54,5.22,3.68,20100902
1722,sh600585,海螺水泥,水泥,安徽,17.06,399970.25,529930.25,10775062.0,2774862.0,6196350.0,1068432.13,2.02,0.218,13.5,1.1,20020207
1723,sz002250,联化科技,化工原料,浙江,28.74,56192.82,83487.34,603766.5,203565.86,295174.38,92520.05,1.11,0.127,5.09,2.87,20080619
1724,sz300071,华谊嘉信,广告包装,北京,85.69,42925.62,68529.46,258291.91,141501.13,3454.86,1318.14,0.02,0.03,1.63,6.39,20100421
1725,sz300204,舒泰神,生物制药,北京,40.43,46258.21,47595.01,213132.47,178545.3,23916.07,69851.3,1.47,0.115,3.61,5.17,20110415
1726,sh601929,吉视传媒,影视音像,吉林,30.71,311080.13,311080.13,952825.19,229523.16,386385.06,90316.13,0.29,0.034,1.95,2.12,20120223
1727,sh600248,延长化建,建筑施工,陕西,48.67,60760.6,61579.6,501876.41,419680.81,56397.66,63775.63,1.04,0.032,3.0,2.07,20000622
1728,sh600866,*ST星湖,食品,广东,0.0,55039.35,64539.35,181032.45,71340.81,82859.38,76112.06,1.18,0.037,1.59,3.88,19940818
1729,sz002451,摩恩电气,电气设备,上海,261.61,27684.63,43920.0,199298.27,65759.1,44659.19,6827.16,0.16,0.012,1.56,7.86,20100720
1730,sz002700,新疆浩源,供气供热,新疆,59.18,31309.33,42242.69,102930.77,50221.25,40865.43,2375.48,0.06,0.06,2.05,6.96,20120921
1731,sz002067,景兴纸业,造纸,浙江,13.66,96030.1,109395.1,577781.69,223887.0,281822.81,155165.86,1.42,0.149,2.82,2.88,20060915
1732,sz000488,晨鸣纸业,造纸,山东,9.75,110503.72,193640.55,8393717.0,4012846.5,2532439.75,614915.0,3.18,0.18,10.09,0.8,20001120
1733,sh600628,新世界,百货,上海,116.32,53179.92,53179.92,476070.34,114638.27,267633.25,38408.59,0.72,0.026,4.64,2.61,19930119
1734,sz002461,珠江啤酒,啤酒,广东,189.57,68016.17,68016.17,613779.25,129025.05,368696.22,159585.97,2.35,0.016,5.0,2.41,20100818
1735,sh601186,中国铁建,建筑施工,北京,13.25,1026124.56,1357954.13,69604352.0,57348680.0,4101645.5,4039440.0,2.97,0.189,8.46,1.19,20080310
1736,sz000812,陕西金叶,广告包装,陕西,178.62,44623.14,44737.57,199745.63,116183.57,51832.85,1820.57,0.04,0.014,1.97,5.09,19980623
1737,sh600298,安琪酵母,食品,湖北,33.08,81071.92,82408.09,662006.38,251749.91,352251.56,114529.85,1.39,0.136,3.76,4.8,20000818
1738,sz000705,浙江震元,医药商业,浙江,140.66,28193.03,33412.32,204339.3,112405.3,38057.95,53715.5,1.61,0.025,3.8,3.67,19970410
1739,sz000921,海信科龙,家用电器,广东,18.46,90206.29,136272.53,1560169.88,984787.69,345423.5,215552.92,1.58,0.107,3.08,2.58,19990713
1740,sh601113,华鼎股份,化纤,浙江,0.0,64000.0,83305.0,414644.03,232712.09,156479.52,149112.27,1.79,0.025,3.24,3.05,20110509
1741,sz000561,烽火电子,通信设备,陕西,0.0,59398.91,59584.46,221529.34,183750.31,14122.07,5196.33,0.09,0.009,1.71,6.94,19940509
1742,sz300293,蓝英装备,专用机械,辽宁,193.37,26813.14,27000.0,178275.27,128626.36,15796.87,15907.65,0.59,0.023,2.52,7.02,20120308
1743,sz300465,高伟达,软件服务,北京,1339.04,7990.5,13494.0,91312.18,73904.46,5875.06,38778.78,2.87,0.015,5.79,13.58,20150528
1744,sz300371,汇中股份,电器仪表,河北,0.0,3492.69,12000.0,54947.56,33019.4,18304.21,18459.0,1.54,0.038,4.25,7.8,20140123
1745,sh601616,广电电气,电气设备,上海,0.0,93486.04,93486.04,301112.44,183123.38,64506.46,134043.48,1.43,0.015,2.65,2.19,20110201
1746,sz300192,科斯伍德,染料涂料,江苏,91.68,17442.0,24255.0,78819.93,45135.31,30346.5,20063.38,0.83,0.037,2.84,4.76,20110322
1747,sz002565,上海绿新,造纸,上海,59.66,68600.7,69668.0,339983.19,153481.41,65266.13,59760.82,0.86,0.032,2.57,2.98,20110318
1748,sh600095,哈高科,区域地产,黑龙江,0.0,36126.35,36126.35,113655.57,75031.47,18915.82,26740.84,0.74,0.007,1.98,4.84,19970708
1749,sz002520,日发精机,机床制造,浙江,164.39,46889.32,55408.89,236757.91,182852.61,35663.26,115258.55,2.08,0.023,3.01,5.07,20101210
1750,sh600373,中文传媒,出版业,江西,18.93,126393.43,137794.0,1845602.75,1223400.0,123509.45,543615.06,3.95,0.277,7.36,2.85,20020304
1751,sh600449,宁夏建材,水泥,宁夏,0.0,47818.1,47818.1,778346.38,227948.84,480921.69,202657.38,4.24,0.191,8.52,1.11,20030829
1752,sh600226,升华拜克,农药化肥,浙江,34.96,109498.29,109498.29,236626.2,91443.8,65453.6,6144.71,0.06,0.068,1.35,7.0,19991116
